title,video_id,published_at,views,likes,comments,thumbnails,duration_sec,status,description
Hunt For Hamas Terrorists in Gaza | Till What Extent Will Israel Go? | Akash Banerjee & Adwaith,Cd2qlbA_cXI,2023-10-11T14:41:04Z,1099620,56279,8986,https://i.ytimg.com/vi/Cd2qlbA_cXI/default.jpg,1184,#video,"Is Hamas truly representative of the Palestinian movement?
Does Hamas REALLY have the interests of Palestinians in their heart?
When was the last time Hamas won an election to power and under what conditions?
 
Even as much of India and the world has taken a clear side with Israel after the shocking Hamas attack - there seems to be lack of clarity on how FAR will Israel go to target Hamas. Already Gaza Strip has been cut off from food / water & electricity. Will Isreal risk the lives of 2.3 MILLION Palestinians living in Gaza or does it have a better plan to rescue the hostages that Hamas took? 

Who's the Good Guy here?   

⛔️ BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in

Credits :
Script - Adwaith
Graphics : Ritam
Editor : Khursheed & Mehul
Associate Producers- Sarthak & Ankit
Producer : Sahil

#israelvshamas #palestine #gazaunderattack"
Explained - History Of Israel vs Palestine Conflict | Who is Right? | Akash Banerjee & Adwaith,ZIYKkcpDS_c,2023-10-09T17:15:53Z,2268162,84411,13339,https://i.ytimg.com/vi/ZIYKkcpDS_c/default.jpg,1582,#video,"The assault by Hamas on Israel is shocked the world community - most have quickly taken sides in the conflict .... some driven by religious beliefs - other's by historical injustice. India is also divided on the matter - but can 'sides' be taken so easily on one of the most complicated geopolitical issues in the world. Can sides be taken when terror as a tool is used so freely on all sides?

On Deshbhakt - after 48 hours of study & research - both past and present - we are ready to take a stand on the matter / a stand that is backed by facts, logic, reason and India's diplomatic wisdom. Will you agree with our stand? 

OUR NEW ENGLISH CHANNEL! - Watch & Subscribe - https://youtube.com/@NOTthe9PMnews?si=mvJWJpCvAJSng-iO
Thanks DB Family for making this possible 🙏🏼

⛔️ BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes
Join this channel via YT - to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

Credits :
Script - Adwaith
Graphics : Mehul
Editor : Ritam & Khursheed
Producer : Sahil

#palestineunderattak #israelvshamas #israelpalestine"
Pt.3- Manipur Burning | How Modi Govt Failed To Stop The Violence | Akash Banerjee & Adwaith,EFOLq7dCmeQ,2023-10-07T17:11:33Z,743697,30561,2505,https://i.ytimg.com/vi/EFOLq7dCmeQ/default.jpg,1167,#video,"Even as we take a keen interest in what 's happening in Russia / Ukraine / Israel & Palestine - there is a prospect of a LONG Civil War that is brewing in India's North East. Manipur has been burning for 5 months now and there is no sign of stopping. Either the Govt wants this to carry on or it has been the most spectacular failure of the Modi govt in the last 10 years. Here's why. 

⛔️ BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes
Join this channel to get access to perks VIA YT:
   / @thedeshbhakt  

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerje...

Credits :
Script - Adwaith
Graphics : Mehul
Editor : Ritam 
Producer : Sahil

#manipur #narendramodi #birensingh"
Will INDIA’s Caste Politics derail BJP’s Hindutva train before 2024?? | Akash Banerjee & Adwaith,Ff8H5wSJr3g,2023-10-04T13:27:08Z,1532188,33068,5016,https://i.ytimg.com/vi/Ff8H5wSJr3g/default.jpg,1690,#video,"The Bihar Caste Census Data shows what was widely believed - the overwhelming numbers of OBCs....and long with SC + ST - how they are a total majority. But why do these numbers come as a shock to the BJP - what is the significance for upcoming state and national elections? Does this pitch open up a new battlefront against BJP's Hindutva card that has been sweeping the elections? Will it be Mandal vs Mandir - all over again in 2024????

A deeper dive into the BIHAR CASTE CENSUS data - 
https://indianexpress.com/article/explained/bihar-caste-census-data-8965210/

WATCH & SUBSCRIBE - our new English channel !! - https://youtube.com/@NOTthe9PMnews?si=mvJWJpCvAJSng-iO
Thanks DB Family for making this possible 🙏🏼

⛔️ BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️

Join this channel to get access to perks VIA YT:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

Credits :
Script - Adwaith
Thumbnail : Khursheed 
Graphics- Ritam & Mehul
Editor : Mehul & Khursheed
Producer : Sahil

#biharcastecensusreport #castecensus #narendramodi"
The REAL Gandhi | Selfless Saint or Anti-Hindu Womaniser? | Gandhi Jayanti Special | Akash Banerjee,I_g7eGW0H_s,2023-10-01T15:05:14Z,786756,34914,3735,https://i.ytimg.com/vi/I_g7eGW0H_s/default.jpg,1325,#video,"Gandhi may have fallen to Godse's bullets - but his ideas refuse to die - even now there is a concerted attempt to kill his ideas and image .... True that MKG was not a man without his flaws ....but what were his central ideas that have stood the test of time, what makes Gandhi such a powerful figure that even today heads of state bow to him???
 
In this Deshbhakt Deep Dive - we expose the good and the bad of Gandhi - so that this Gandhi Jayanti you know who the nation is celebrating. 

WATCH & SUBSCRIBE - our new English channel !! - https://youtube.com/@NOTthe9PMnews?si=mvJWJpCvAJSng-iO
Thanks DB Family for making this possible 🙏🏼

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

#gandhijayanti #mahatmagandhi #akashbanerjee 

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

Credits :
Script - Adwaith
Thumbnail : Khursheed 
Editor : Ritam & Khursheed
Producer : Ritam, Sahil, Adwaith

Join this channel to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join"
Astrologer Chooses Team India? | Superstition & Blind Faith Vs Scientific Thought | Akash Banerjee,mHwL1VKZ3x4,2023-09-30T14:44:38Z,1410151,65325,5935,https://i.ytimg.com/vi/mHwL1VKZ3x4/default.jpg,794,#video,"In Part 2 of Science Ki Maut - we explore how not only politicians - the anti-science and common sense movement has percolated down to every part of India. From Football Matches - to IITs - to medicine ..... it is blind faith that is ruling the roost - while science has made a quiet retreat. Sad for a nation that strives to increase 'Scientific Temper' in its citizens. 

👉 Register for ChatGPT & AI workshop for FREE: https://link.growthschool.io/CDBM 
👉 100% Discount for first 1000 people 🔥
👉 Become the top 1% professional by learning ChatGPT and AI today 🔥

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

Join this channel on YT get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerje...

Credits :
Script - Akash
Thumbnail : Mehul
Editor : Mehul & Khursheed
Producer : Sahil"
The Vaccine War Movie Review | Hard Facts or A Pack of Lies? | Akash Banerjee,--LmUbd5XeI,2023-09-28T17:02:59Z,706576,30505,5934,https://i.ytimg.com/vi/--LmUbd5XeI/default.jpg,1078,#video,"Vivek Agnihotri's The Vaccine War is finally in the theatres - after the massive success of The Kashmir Files, Agnihotri again picks up an emotive issue. But is the very basis of the movie based on facts - or a brazen lie? 

In this detailed Deshbhakt review - we talk about the four legs this movie stands on....and why its important to remember that facts are facts.

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

#thevaccinewar #moviereview #akashbanerjee 

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerje...

Credits :
Script - Akash
Thumbnail : Khursheed
Editor : Ritam

Join this channel to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join"
Why are Indian Students Quitting India in Record Numbers? | Akash Banerjee & Adwaith,4PDD8j4vcec,2023-09-26T16:31:05Z,931146,34759,3824,https://i.ytimg.com/vi/4PDD8j4vcec/default.jpg,1069,#video,"Sign up on Cambly and take a trial class for just INR 44 - https://bit.ly/3LAi95e

7.5 LAKH students left India for Foreign Universities in 2022 - a near 70% increase over last year. Most of them - never to return. 
What's driving this massive surge towards foreign shores? Is it lack of jobs in India or sad state of higher education?
What happens to these students with increasing geopolitical tensions and increasing racism abroad? Also is the dollar dream REALLY so Green - or there is a dark future here too???? 

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerje...

Credits :
Script - Adwaith
Thumbnail : Mehul
Editor : Mehul & Khursheed
Producer : Sahil

#indiacanada #foreigneducation #highereducation 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join"
India Canada Face-off - Part 2 | Western Hypocrisy or Indian Failure? | Akash Banerjee & Adwaith.,RpzBwva50W0,2023-09-25T15:09:18Z,758302,27843,4586,https://i.ytimg.com/vi/RpzBwva50W0/default.jpg,1090,#video,"Less than a week after Justin Trudeau's explosive allegations against Modi Govt and India's firm rejection of the same....the scales are tilting in Canada's favour - with US coming out in clear support of full investigation into the allegations that Indian Govt. was involved in the elimination of a designated Khalistani terrorist on its soil  

What does this show about the West and what lessons can india draw from from this spiralling fiasco? 

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in

#IndiaCanada #Akashbanerjee #Khalistan

Join this channel to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join"
INDIA's Boycott of 14 Godi Anchors - Masterstroke or a half-baked step? | SNL with Akash Banerjee,W8r2Gr9qyDU,2023-09-17T18:00:30Z,395209,12127,839,https://i.ytimg.com/vi/W8r2Gr9qyDU/default.jpg,5150,#video,"After calling itself the INDIA alliance - this is perhaps the second biggest movie that has sparked a massive debate in the country. But is the opposition right in publicly naming and boycotting 14 anchors - or were their other means besides calling them as 'Hounds of the RSS - BJP ???? 

..... also why are we calling this a half - baked step? What is missing? 

#boycott #indiaalliance #godimedia 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join"
DECODED: Jawan Anti-BJP Movie?...(Or is SRK speaking to someone else?) | Akash Banerjee,6yLNzbU1Rv8,2023-09-12T15:31:27Z,2347209,102636,6714,https://i.ytimg.com/vi/6yLNzbU1Rv8/default.jpg,715,#video,"SRK's Jawan has reacted a lot of heartburn in the RW ecosystem ... there is a strong sentiment that 'Khan' has made a movie against the BJP Govt and that the movie promotes the Congress.
But does it? Maybe SRK and Atlee are targeting someone else and not the BJP with the movie. We dig in. 

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - / thedeshbhakt   ▶️

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧
 
** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

Credits :

Script - Akash 
Thumbnail : Khursheed
Editor : Tushar & Khursheed
Producer : Sahil Likhar

Join this channel to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

#jawancollection #shahrukh #akashbanerjee"
EXPLAINED: India's 'Diplomatic Triumph' at the G20 Summit & One Persistent Problem | Akash Banerjee,Y3cTvh1bvek,2023-09-11T16:23:08Z,684353,27526,2112,https://i.ytimg.com/vi/Y3cTvh1bvek/default.jpg,895,#video,"While the nation kept waiting for a India Pakistan match - that was not a washout - India scored big at the G20 Summit .... not only did it manage to get a Joint Declaration - that was agreed to by all...it was also able to sideline China that was hoping to downplay India's role in the Global South.

Why is Europe and USA bending over backwards to please India & why despite this massive win - India was embarrassed YET again by one nagging factor???

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕 https://kadakmerch.com/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧

 ** SUBSCRIBE / FOLLOW US **  
YouTube: - / thedeshbhakt  
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerje...

Credits :
Writer / Host - Akash
Editor- Ritam
Graphics - Ritam
Thumbnail - Khursheed
Producer- Avishrant

#g20summit #narendramodi #india"
